2019-05-27 19:30:03.920  INFO 12435 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'providerConfigHelper' of type [com.alipay.sofa.rpc.boot.runtime.adapter.helper.ProviderConfigHelper] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:30:03.921  INFO 12435 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'consumerConfigContainer' of type [com.alipay.sofa.rpc.boot.container.ConsumerConfigContainer] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:30:03.923  INFO 12435 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'applicationContextClosedListener' of type [com.alipay.sofa.rpc.boot.context.ApplicationContextClosedListener] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:30:03.925  INFO 12435 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'applicationContextRefreshedListener' of type [com.alipay.sofa.rpc.boot.context.ApplicationContextRefreshedListener] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:30:03.929  INFO 12435 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'sofaBootRpcStartListener' of type [com.alipay.sofa.rpc.boot.context.SofaBootRpcStartListener] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:30:03.930  INFO 12435 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'closeApplicationContextCallBack' of type [com.alipay.sofa.runtime.spring.callback.CloseApplicationContextCallBack] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:30:03.930  INFO 12435 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'asyncTaskExecutionListener' of type [com.alipay.sofa.runtime.spring.async.AsyncTaskExecutionListener] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:30:03.931  INFO 12435 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'com.alipay.sofa.boot-com.alipay.sofa.runtime.spring.config.SofaRuntimeConfigurationProperties' of type [com.alipay.sofa.runtime.spring.config.SofaRuntimeConfigurationProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:30:03.935  INFO 12435 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'com.alipay.sofa.tracer.zipkin-com.alipay.sofa.tracer.boot.zipkin.properties.ZipkinSofaTracerProperties' of type [com.alipay.sofa.tracer.boot.zipkin.properties.ZipkinSofaTracerProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:30:03.935  INFO 12435 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'com.alipay.sofa.tracer.boot.zipkin.configuration.ZipkinSofaTracerAutoConfiguration' of type [com.alipay.sofa.tracer.boot.zipkin.configuration.ZipkinSofaTracerAutoConfiguration$$EnhancerBySpringCGLIB$$4b805f19] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:30:03.940  INFO 12435 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'zipkinSofaTracerRestTemplateCustomizer' of type [com.alipay.sofa.tracer.plugins.zipkin.ZipkinSofaTracerRestTemplateCustomizer] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:30:03.975  INFO 12435 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'zipkinSofaTracerSpanReporter' of type [com.alipay.sofa.tracer.plugins.zipkin.ZipkinSofaTracerSpanRemoteReporter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:30:03.975  INFO 12435 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'com.alipay.sofa.tracer.boot.configuration.SofaTracerAutoConfiguration' of type [com.alipay.sofa.tracer.boot.configuration.SofaTracerAutoConfiguration$$EnhancerBySpringCGLIB$$25a956b1] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:30:03.978  INFO 12435 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'sofaTracerSpanReportListener' of type [org.springframework.beans.factory.support.NullBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:30:03.981  INFO 12435 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'com.alipay.sofa.tracer-com.alipay.sofa.tracer.boot.properties.SofaTracerProperties' of type [com.alipay.sofa.tracer.boot.properties.SofaTracerProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:30:03.982  INFO 12435 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'com.alipay.sofa.tracer.boot.datasource.configuration.SofaTracerDataSourceAutoConfiguration' of type [com.alipay.sofa.tracer.boot.datasource.configuration.SofaTracerDataSourceAutoConfiguration$$EnhancerBySpringCGLIB$$ae4e4579] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:30:03.982  INFO 12435 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'com.alipay.sofa.tracer.datasource-com.alipay.sofa.tracer.boot.datasource.properties.SofaTracerDataSourceProperties' of type [com.alipay.sofa.tracer.boot.datasource.properties.SofaTracerDataSourceProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:30:03.986  INFO 12435 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.boot.autoconfigure.jmx.JmxAutoConfiguration' of type [org.springframework.boot.autoconfigure.jmx.JmxAutoConfiguration$$EnhancerBySpringCGLIB$$a2cee1b8] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:30:03.990  INFO 12435 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'objectNamingStrategy' of type [org.springframework.boot.autoconfigure.jmx.ParentAwareNamingStrategy] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:30:04.004  INFO 12435 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'mbeanServer' of type [com.sun.jmx.mbeanserver.JmxMBeanServer] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
